property_id,name,stars,accommodation_type,property_type,city,area,average_price_vnd,review_score,review_count,recommendation_score,customer_reviews,facilities,hotel_url,image_url
18170457,"Wink Saigon Centre, Unscripted by Hyatt - 24 hours stay",4.0,34,Hotel,Ho Chi Minh City,District 1,2834526,8.8,7452,88,"[10.0/10] REVATHY (Malaysia, Couple): ""The hotel features everything you need for a seamless stay."" || [7.6/10] Chaoran (中国, Business traveler): ""Everything is excellent especially the design is good!"" || [10.0/10] REVATHY (Malaysia, Couple): ""Wink Hotel offers fantastic value for money.""",Free Wi-Fi ; Free parking; Front desk [24-hour]; Fitness center; Restaurants; Bar; Yoga room; Airport transfer,https://www.agoda.com/wink-hotel-saigon-centre/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/83513337/0/741897e72fd15bf3834be1100cfc3fec.jpeg?ce=3
55765781,Grandma Lu's Saigon Signature,1.0,34,Hotel,Ho Chi Minh City,District 1,381026,8.1,2235,,"[10.0/10] MARJORIE (Philippines, Solo traveler): ""Than kyou for a clean room and accesible place and safe too."" || [10.0/10] Gabriel (Philippines, Solo traveler): ""I’ll definitely book it again when I’m back in Saigon."" || [10.0/10] Mirajoy Sandra (Philippines, Solo traveler): ""I absolutely loved my stay at Grandma Lu's Saigon Signature.""",Free Wi-Fi ; Check-in [24-hour]; Restaurants; Shuttle service; Balcony/terrace; Breakfast; Paid parking available; Laundry,https://www.agoda.com/grandma-lu-saigon-ben-thanh-market/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/55765781/0/3428c8ba86fb1f0599ddd93809255f8c.png?ce=3
35417217,Palette Amura Hotel - Near Gigamall,2.0,34,Hotel,Ho Chi Minh City,Thủ Đức,278210,7.4,228,,,Free Wi-Fi ; Free parking; Front desk [24-hour]; Family room; Luggage storage; Room service; Non-smoking rooms; Daily housekeeping,https://www.agoda.com/amura-hotel-th-d-c/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/35417217/0/74c9734e52e4b43d7144913c20e48cae.png?ce=3
10983,Eastin Grand Hotel Saigon,5.0,34,Hotel,Ho Chi Minh City,Phú Nhuận,3616952,8.7,8801,85,"[8.8/10] Paul (Ireland, Solo traveler): ""Staff were exceptional, friendly and super helpful."" || [10.0/10] Long (Vietnam, Group): ""Honourable mentions: Cường, Trí , Quang, Duyên at reception."" || [10.0/10] Phan (Vietnam, Business traveler): ""I am always so happy to stay here whenever I travel to HCMC.""",Free Wi-Fi ; Swimming pool; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar,https://www.agoda.com/eastin-grand-hotel-saigon/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/10983/-1/8554bc906dfefbbbce304d1c4e48116a.jpg?ce=0
2235563,VyDa Backpacker Hostel,0.0,33,Hotel,Ho Chi Minh City,District 1,,8.6,3404,83,"[8.4/10] Alvin (Malaysia, Solo traveler): ""Bed was comfortable and the dorm room is spacious and neat."" || [9.6/10] Daryl (Philippines, Solo traveler): ""The bathrooms were also clean, which I really appreciated."" || [10.0/10] ALEKOS (Thailand, Solo traveler): ""Cleaning lady is amazing keeps everything very clean,""",Free Wi-Fi ; Car park; Front desk [24-hour]; Restaurants; Airport transfer; Luggage storage; Breakfast; Room service,https://www.agoda.com/vyda-backpacker-hostel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/2235563/-1/438665a8cc94618dbce5d2cc860ffec7.jpg?ce=0
34480840,9 Hostel and Suites,3.0,33,Hotel,Ho Chi Minh City,District 1,364913,8.3,2821,,"[10.0/10] Renee (Philippines, Couple): ""My boss recommended this hotel and we had the greatest stay."" || [9.2/10] Marvin (Philippines, Couple): ""I would definitely recommend it to anyone visiting the area."" || [10.0/10] Fitri (Indonesia, Group): ""This isn't just a place to sleep; it's a place with a heart.""",Free Wi-Fi ; Front desk [24-hour]; Airport transfer; Luggage storage; Balcony/terrace; Tours; Laundry; Locker,https://www.agoda.com/9-hostel-and-suites/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/34480840/0/32b2aa146f3add3d9a736265816c205d.jpg?ce=0
37272417,Grandma Lu's Saigon Japan Town,1.0,34,Hotel,Ho Chi Minh City,District 1,418611,8.4,2269,,"[10.0/10] Jessica (Russia, Solo traveler): ""Very clean, nice showers and common bathroom overall."" || [8.8/10] Yoshio Seisuke (Japan, Solo traveler): ""You get your own bed in a small air conditioned room."" || [10.0/10] Mark Lloyd (Philippines, Solo traveler): ""I can't express on how satisfied I am staying here.""",Free Wi-Fi ; Free parking; Front desk [24-hour]; Restaurants; Luggage storage; Rooftop area; Breakfast takeaway service; Taxi service,https://www.agoda.com/grandma-lu-h36209150/hotel/ho-chi-minh-city-vn.html,https://q-xx.bstatic.com/xdata/images/hotel/max500/895899878.jpg?k=00e792136803d5ed8b57d75084487ffabc45d38c7751180c56db41cfd707b6db&o=
90004172,The Signature Boutique Hotel Saigon,4.0,34,Hotel,Ho Chi Minh City,District 3,,9.4,240,95,"[10.0/10] Cat (Canada, Family with young children): ""The rooms are modern, beautifully designed, and super quiet."" || [10.0/10] Lâm (Việt Nam, Couple): ""I had a wonderful stay at this newly opened hotel."" || [10.0/10] Lâm (Việt Nam, Couple): ""Everything is clean, modern, and well maintained.""",Free Wi-Fi ; Front desk [24-hour]; Luggage storage; Laundry; Smoke-free property; Daily housekeeping; Air conditioning in public area; Elevator,https://www.agoda.com/the-signature-boutique-hotel-saigon-h89979056/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/90004172/0/129d3229b589030e9cdb6f2c3126d845.jpg?ce=3
41306301,The Concept Hotel HCMC- District 1,4.0,34,Hotel,Ho Chi Minh City,District 1,1522205,8.8,1806,86,"[10.0/10] Gunnar (Vietnam, Couple): ""We really appreciated the free self-service laundry room."" || [10.0/10] Lim (Singapore, Couple): ""The room has everything we needed coffee tea hair dryer"" || [10.0/10] Gunnar (Vietnam, Couple): ""The room was big, comfortable and very clean.""",Free Wi-Fi ; Front desk [24-hour]; Family room; Luggage storage; Balcony/terrace; Room service; Laundry; Safety deposit boxes,https://www.agoda.com/the-concept-hotel-hcmc-district-1/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/41306301/-1/be46a8f9d41ed26be92b570888feeafe.jpg?ce=0
4972275,9 Hostel and Bar,3.0,33,Hotel,Ho Chi Minh City,District 1,285329,8.5,3074,,"[8.8/10] Higor (Brazil, Group): ""The staff was very friendly and always willing to help."" || [8.8/10] Catherine (Canada, Solo traveler): ""Great location and the staff are friendly and helpful"" || [10.0/10] Shamrat (India, Solo traveler): ""There staff, environment, cleanliness everything is perfect.""",Free Wi-Fi ; Front desk [24-hour]; Restaurants; Bar; Luggage storage; Garden; Room service; Salon,https://www.agoda.com/9-hostel-and-bar/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/4972275/-1/8b017143586b6ec9ca3ae73306cdc4b5.jpg?ce=0
80114585,PureJoy Hotel Saigon - Premium,4.0,34,Hotel,Ho Chi Minh City,District 1,1854361,8.8,614,86,"[10.0/10] Nguyễn (Việt Nam, Couple): ""What really stood out was the friendly and welcoming staff."" || [10.0/10] Chenyi (中国, Couple): ""Their excellent service made our stay even more enjoyable."" || [10.0/10] Nguyễn (Việt Nam, Couple): ""My room was spotlessly clean and very comfortable.""",Free Wi-Fi ; Front desk [24-hour]; Restaurants; Luggage storage; Laundry; Non-smoking rooms; Daily housekeeping; Convenience store,https://www.agoda.com/purejoy-hotel-saigon-premium-japanese-street-h79526642/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/80114585/0/aaf98ae49800adf0089f90e799f2fcd1.jpg?ce=3
85734134,Palette Phu Nhuan Apartment,3.0,29,NonHotel,Ho Chi Minh City,Phú Nhuận,333593,8.2,357,,"[10.0/10] Rowland (Croatia, Couple): ""One of the best hotel experiences we’ve had as a group."" || [10.0/10] Stacia  (Germany, Solo traveler): ""The room was spacious enough for one person and very clean."" || [10.0/10] Garfield (Austria, Solo traveler): ""I appreciated the attention to detail and warm hospitality.""",Free Wi-Fi ; Free parking; Family room; Luggage storage; Non-smoking rooms; Daily housekeeping; Shops; Air conditioning in public area,https://www.agoda.com/palette-phu-nhuan-apartment/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/85734134/0/db23f5881aa864ae7c04b6c10f34feef.jpg?ce=3
85267969,The Auberg Collection Hotel,5.0,34,Hotel,Ho Chi Minh City,District 1,3485596,8.9,296,83,"[10.0/10] Ph (Vietnam, Couple): ""The staff were professional, discreet, and always helpful."" || [10.0/10] CHUONG (Singapore, Couple): ""The gym, swimming pool are also great facilities to have."" || [9.6/10] Sakila (Thailand, Group): ""The best part is the underground onsen and cold plunge!""",Free Wi-Fi ; Swimming pool; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar; Yoga room,https://www.agoda.com/the-auberg-collection-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/85267969/0/e47b4b1714510a621d34362221d4836e.jpg?ce=3
5869838,Roseland Sweet Hotel,4.0,34,Hotel,Ho Chi Minh City,District 1,2394505,9.2,5229,92,"[10.0/10] Nhi (Úc, Family with young children): ""Their genuine hospitality truly made my stay memorable."" || [10.0/10] Szu Pao (台灣, Couple): ""I stayed here so many times because this is very good hotel."" || [9.6/10] Trevor (Australia, Solo traveler): ""The hotel is comfortable, clean and the staff are excellent.""",Free Wi-Fi ; Pool with view; Front desk [24-hour]; Restaurants; Golf course; Airport transfer; Luggage storage; Breakfast,https://www.agoda.com/roseland-sweet-hotel-spa/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/5869838/-1/a41f62e586f0967edd45c42353101a5d.jpg?ca=16&ce=1
13571664,LA VELA SAIGON HOTEL,5.0,34,Hotel,Ho Chi Minh City,District 3,5786799,9.0,21350,87,"[9.2/10] Josh (Australia, Group): ""I could fault this hotel, every thing about it is amazing."" || [10.0/10] TING-AN (新加坡, Couple): ""The location was perfect, and the facilities were excellent."" || [10.0/10] Hien (Vietnam, Solo traveler): ""But the room was clean, beautiful, and comfortable overall.""",Free Wi-Fi ; Pool with view; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar,https://www.agoda.com/la-vela-saigon-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/13571664/-1/1f5534ab6fe32247daeb7a1775b309e5.png?ce=0
60563235,KAS Eliana Luxury Hotel,3.0,34,Hotel,Ho Chi Minh City,District 1,,8.6,180,84,"[10.0/10] Minh (Việt Nam, Couple): ""Breakfast was included and had a good variety of options."" || [10.0/10] Sophie (United Kingdom, Solo traveler): ""The rooms were exceptionally clean and well maintained."" || [10.0/10] Bernadette (Việt Nam, Couple): ""My room was spacious and immaculately clean.""",Free Wi-Fi ; Front desk [24-hour]; Luggage storage; Pets allowed; Tours; Laundry; Non-smoking rooms; Daily housekeeping,https://www.agoda.com/apec-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/60563235/0/ec623d559b34e8ef24876df836dde6dd.png?ce=3
36999606,Capsule Riverside Saigon,2.0,105,Hotel,Ho Chi Minh City,District 1,341973,8.4,1432,88,"[8.4/10] sinath (United States, Family with young children): ""They were quite comfortable and it was nice and quiet."" || [7.6/10] Aung (Thailand, Solo traveler): ""That's the best dormitory I have ever stayed in SEA."" || [10.0/10] TAN (Singapore, Solo traveler): ""Never expected the room and facilities are so nice.""",Free Wi-Fi ; Free parking; Front desk [24-hour]; Fitness center; Bar; Luggage storage; Garden; Check-in/out [private],https://www.agoda.com/capsule-bed/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/36999606/0/e11a3e3c5f70a82c9a7d7464137aba79.png?ce=3
31254730,"Express by M Village Võ Thị Sáu, a brand of Modern Village Lifestyle",3.0,120,Hotel,Ho Chi Minh City,District 3,1255795,8.9,2165,87,"[10.0/10] Myra (Philippines, Couple): ""It truly feels like home, thanks to its complete amenities."" || [9.2/10] Ken (Canada, Solo traveler): ""Checkin was easy, they even let me checkin a bit early."" || [10.0/10] chan  (Singapore, Couple): ""The staff were very helpful and friendly throughout my stay.""",Free Wi-Fi ; Check-in/out [express]; Airport transfer; Luggage storage; Balcony/terrace; Garden; Paid parking available; Laundry,https://www.agoda.com/m-village-the-boutique/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/31254730/0/4c370bc1992f0181e3e6386a191b142d.png?ce=3
75304051,Nicecy Hotel - Truong Quyen,2.0,34,Hotel,Ho Chi Minh City,District 3,1073576,8.9,403,90,"[10.0/10] Stephen (United States, Couple): ""Rooms are compact but well appointed and extremely clean."" || [8.8/10] Ngoc (Vietnam, Solo traveler): ""Khach san nho nhung co vi tri rat tien loi gan trung tam."" || [10.0/10] Devin (United States, Solo traveler): ""The WiFi was fast enough for me to work without issues.""",Free Wi-Fi ; Front desk [24-hour]; Golf course (within 3 km); Airport transfer; Family room; Luggage storage; Rooftop area; Balcony/terrace,https://www.agoda.com/nicecy-hotel-truong-quyen/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/75304051/0/3e131edffbfd04c6fd49b0080572c764.jpg?ce=2
93006841,Amory Royal Hotel,4.0,135,Hotel,Ho Chi Minh City,District 10,,8.8,13,,,Free Wi-Fi ; Free parking; Front desk [24-hour]; Sauna; Airport transfer; Laundry; Smoking area; Daily housekeeping,https://www.agoda.com/amory-royal-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/93006841/0/671acba08792ac819080ccf66100ab74.png?ce=3
230121,Golden Star Hotel - 60 Le Thanh Ton,3.0,34,Hotel,Ho Chi Minh City,District 1,907854,8.6,193,87,"[10.0/10] Michael (Deutschland, Couple): ""What truly made the stay exceptional was the staff."" || [10.0/10] Nikita (India, Group): ""The room is good, clean, the staff is really accommodative."" || [10.0/10] B Prem (India, Couple): ""All the major tourist places are just walkable distance""",Free Wi-Fi ; Front desk [24-hour]; Airport transfer; Family room; Luggage storage; Room service; Salon; Business center,https://www.agoda.com/golden-star-hotel-60-le-thanh-ton/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/230121/0/9aeb44d0b3eb640ab5764d6e3dbf256e.png?ce=3
37844344,La Opera saigon hotel,3.0,34,Hotel,Ho Chi Minh City,District 1,1784863,8.8,2936,88,"[9.6/10] Mel (Malaysia, Solo traveler): ""It showed how much they genuinely care about their guests."" || [9.6/10] Mel (Malaysia, Solo traveler): ""I informed the front desk, and they responded immediately."" || [10.0/10] Ilzymanshah (Singapore, Couple): ""The housekeeping staff was also always polite and amazing.""",Free Wi-Fi ; Front desk [24-hour]; Restaurants; Airport transfer; Luggage storage; Breakfast; Tours; Paid parking available,https://www.agoda.com/la-opera-saigon-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/37844344/-1/afd434848b2795b1010793f6e6d57293.jpg?ce=0
545120,Asian Ruby Center Point Hotel,3.0,34,Hotel,Ho Chi Minh City,District 1,1222827,7.6,3945,,"[10.0/10] Joe (United States, Couple): ""Excellent location and in the center of everything."" || [9.6/10] Trang (Vietnam, Business traveler): ""Our room has great view of other high building and the river"" || [8.0/10] Satnam (United States, Solo traveler): ""Prime and convenient location in the heart of District 1.""",Free Wi-Fi ; Car park; Spa; Front desk [24-hour]; Restaurants; Bar; Massage; Airport transfer,https://www.agoda.com/asian-ruby-center-point-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/545120/-1/a14557283dffc1636973a9f23482d99b.jpg?ca=6&ce=1
17522772,MEANDER Saigon,3.0,34,Hotel,Ho Chi Minh City,District 1,2187288,9.2,4575,95,"[9.6/10] Roxanne (Philippines, Solo traveler): ""The beds are also comfy and the staff are amazingly helpful."" || [9.6/10] Roxanne (Philippines, Solo traveler): ""One of the most well-kept hostels I ever stayed in."" || [10.0/10] Nicolas (Thailand, Solo traveler): ""Location was also great could walk to a lot of places.""",Free Wi-Fi ; Front desk [24-hour]; Shuttle service; Family room; Shared kitchen; Luggage storage; Balcony/terrace; Business center,https://www.agoda.com/meander-saigon/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/17522772/0/ccb75c8e76d60ce691c95e3402b4e6a1.jpg?ce=3
35540459,KAS Ancient Boutique Hotel,3.0,34,Hotel,Ho Chi Minh City,District 1,,8.9,213,93,"[10.0/10] Amelia  (New Zealand, Couple): ""But what really stood out was the exceptional service."" || [9.2/10] Björn (Iceland, Solo traveler): ""ඉතා හොඳ ස්ථානයක්, මිත්‍රශීලී කාර්ය මණ්ඩලය සහ පිරිසිදු කාමර."" || [10.0/10] Dai (Việt Nam, Couple): ""Amazing location in district 1, next to Ben Thanh market.""",Free Wi-Fi ; Front desk [24-hour]; Restaurants; Bar; Family room; Luggage storage; Pets allowed; Rooftop area,https://www.agoda.com/song-anh-1-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/35540459/0/78bdf549b76acee01352a83a7ee99184.jpg?ce=3
74057351,The Signature Hotel Saigon,4.0,34,Hotel,Ho Chi Minh City,District 1,1522853,9.1,1005,90,"[10.0/10] Alfonso (Guam, Couple): ""Love this place I will absolutely come back here again soon."" || [9.6/10] Hsin (台灣, Solo traveler): ""There is free laundry in hotel which is great for long stay."" || [10.0/10] Bouy (Cambodia, Couple): ""The room was clean, comfortable, and well maintained.""",Free Wi-Fi ; Front desk [24-hour]; Fitness center; Luggage storage; Laundry; Safety deposit boxes; Non-smoking rooms; Daily housekeeping,https://www.agoda.com/signature-by-the-concept-hotel-hcmc-h72814167/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/74057351/0/2a28dec1a89bdb7f11e4799875e1bc1c.jpg?ce=2
245858,KAS Sonata Luxury Hotel,3.0,34,Hotel,Ho Chi Minh City,District 1,,8.4,476,83,"[10.0/10] Chi Ho (Australia, Business traveler): ""The location was convenient and made it easy to get around."" || [8.8/10] Bui (Việt Nam, Couple): ""The restaurant is a delight with the most wonderful staff."" || [10.0/10] Liam  (New Zealand, Couple): ""Honestly it was one of the most fantastic hotel I've gone""",Free Wi-Fi ; Front desk [24-hour]; Restaurants; Family room; Tours; Laundry; Non-smoking rooms; On-site activity,https://www.agoda.com/tuong-vy-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/245858/0/3a2ee6504bc3801e5609c7752c3b1007.jpg?ce=3
30670517,YÊN LIVING BÌNH THẠNH ,3.0,120,Hotel,Ho Chi Minh City,Bình Thạnh,913893,8.9,2646,91,"[10.0/10] Annina (Thailand, Couple): ""It’s a long time ago since we had such a great apartment."" || [10.0/10] Annina (Thailand, Couple): ""We enjoyed our time also a few times at the rooftop pool."" || [10.0/10] Annina (Thailand, Couple): ""The staff is very friendly and always reachable on WhatsApp.""",Free Wi-Fi ; Pool with view; Car park; Golf course; Family room; Kitchen; Luggage storage; Pets allowed,https://www.agoda.com/yen-living-binh-th-nh-h30670517/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/30670517/0/87f24cead89df921251aad85688a34ea.jpg?ca=27&ce=0
87898903,Pink Suite Saigon Airport Hotel,4.0,34,Hotel,Ho Chi Minh City,Tân Bình,,7.9,132,,"[10.0/10] Fairy (Việt Nam, Couple): ""I am very satisfied with my stay at Pink Suite Hotel."" || [10.0/10] Fairy (Việt Nam, Couple): ""I would gladly stay here again in the future."" || [10.0/10] Simon Kwang (South Korea, Couple): ""The hotel room is big and clean.""",Free Wi-Fi ; Free parking; Front desk [24-hour]; Restaurants; Family room; Luggage storage; Balcony/terrace; Room service [24-hour],https://www.agoda.com/pink-suite-saigon-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/87898903/0/dba9ef5502f0a4d3ca309c2b384a0a82.jpg?ce=3
87475901,Cherry Airport Hotel and Apartment,3.0,34,Hotel,Ho Chi Minh City,Tân Bình,,9.3,81,92,"[9.6/10] Bjorn (United Kingdom, Solo traveler): ""Then come back and watch the sunset at the roof top pool."" || [8.8/10] thuc trinh (Việt Nam, Family with older children): ""Good for it's money value"" || [8.8/10] thuc trinh (Việt Nam, Family with older children): ""Good hotel""",Free Wi-Fi ; Pool with view; Free parking; Front desk [24-hour]; Fitness center; Restaurants; Bar; Golf course,https://www.agoda.com/cherry-airport-hotel-and-apartment/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/87475901/0/d6aa4c067524e37e8e8ef7c8d8de2ac0.jpg?ce=3
10971,Caravelle Saigon Hotel,5.0,34,Hotel,Ho Chi Minh City,District 1,8011122,9.0,8143,92,"[10.0/10] junghwa (South Korea, Business traveler): ""I've been many high star hotels but this is the best one."" || [10.0/10] Helen (Hong Kong SAR, China, Solo traveler): ""As usual, it is a always a great place to stay in HCMC."" || [10.0/10] Albert (Australia, Couple): ""A very classy establishment and an enjoyable stay overall.""",Free Wi-Fi ; Car park; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar; Massage,https://www.agoda.com/caravelle-saigon-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/6249915/0/68c8741d9375c89028c791827346e44c.jpg?ca=9&ce=1
87898716,Pink Horizon Saigon Airport Hotel,3.0,34,Hotel,Ho Chi Minh City,Tân Bình,,8.3,86,84,"[10.0/10] Fairy (Việt Nam, Solo traveler): ""I booked a room for my vacation, and everything was great."" || [10.0/10] Chris (Singapore, Solo traveler): ""I loved the Pink Suite Luxury with the balcony."" || [9.6/10] Kathryn Hapa (Australia, Solo traveler): ""Staff were extremely helpful and respectful.""",Free Wi-Fi ; Free parking; Front desk [24-hour]; Restaurants; Shuttle service; Family room; Kitchen; Luggage storage,https://www.agoda.com/pink-horizon-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/87898716/0/4cf19b40d2c2b0789c440e409c5e3ba6.jpg?ce=3
1158663,Roseland Corp Hotel,3.5,34,Hotel,Ho Chi Minh City,District 1,2542379,9.0,4222,95,"[10.0/10] Tony (Australia, Solo traveler): ""I would definitely stay there again if in the area again"" || [10.0/10] Jenny (Canada, Solo traveler): ""Great location, breakfast is great, good value for money."" || [10.0/10] Tony (Australia, Solo traveler): ""The location was very central to all facilities""",Free Wi-Fi ; Front desk [24-hour]; Restaurants; Airport transfer; Luggage storage; Breakfast; Room service; Business center,https://www.agoda.com/roseland-corp-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/1158663/0/aaec6a75ed0bea9ef90d0f967bd0fa1b.jpg?ce=3
36088679,Celine Living - Central,4.0,120,Hotel,Ho Chi Minh City,District 3,2036504,9.1,3385,93,"[10.0/10] Kim (Canada, Group): ""He always greets with genuine warmth and professionalism."" || [10.0/10] cheryl (Vietnam, Family with older children): ""We loved being in an apartment with more space."" || [9.6/10] Jessica (Canada, Couple): ""Rooms were great and well kept, comfortable bed and pillows.""",Free Wi-Fi ; Pool with view; Free parking; Spa; Front desk [24-hour]; Bar; Golf course; Massage,https://www.agoda.com/celine-living-central/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/36088679/-1/23c5fe88332cddae5252b15076321228.jpg?ce=0
35412483,SaiGon Europe Hotel - Bui Vien Walking Street,3.0,34,Hotel,Ho Chi Minh City,District 1,634940,7.5,1653,,"[8.8/10] john (Australia, Solo traveler): ""Inexpensive hotel dated but excellent location and staff"" || [10.0/10] Antony (Laos, Solo traveler): ""The bathroom is superb and toweling is soft and plush."" || [9.6/10] Kelly (Australia, Couple): ""Great staff, location, room and wifi at a very good price.""",Free Wi-Fi ; Spa; Front desk [24-hour]; Bar; Airport transfer; Family room; Luggage storage; Pets allowed,https://www.agoda.com/saigon-europe-hotel-h35412483/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/35412483/0/83f066c30bc20dfdd1f159144d2f4e02.jpg?ce=2
1161655,Bay Hotel Ho Chi Minh,4.0,34,Hotel,Ho Chi Minh City,District 1,2825298,8.3,5984,84,"[8.0/10] Lai (台灣, Group): ""Near Japanese village where is the heart of D1 in HCMC."" || [10.0/10] dahalane (Vietnam, Solo traveler): ""She was attentive, friendly, and made us feel truly welcome."" || [10.0/10] Chris (Australia, Couple): ""I had the burger and fries it was very tasty and enjoyable""",Free Wi-Fi ; Pool with view; Front desk [24-hour]; Fitness center; Restaurants; Bar; Golf course; Airport transfer,https://www.agoda.com/bay-hotel-ho-chi-minh/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/1161655/0/dc70f10f5d32368023741da480050ce2.jpg?ce=3
75242621,KAS Milestone Premium Hotel,4.0,34,Hotel,Ho Chi Minh City,District 1,,8.8,126,85,"[9.6/10] Yuna (South Korea, Couple): ""The room was spacious enough, clean, and comfortable."" || [9.6/10] Chloe Wong (中國香港, Couple): ""We would definitely recommend this hotel to other travelers."" || [10.0/10] Cuong (United States, Couple): ""Location is convenience too , close to everything i needed.""",Free Wi-Fi ; Front desk [24-hour]; Fitness center; Restaurants; Bar; Luggage storage; Pets allowed; Rooftop area,https://www.agoda.com/the-kas-hotel-saigon-h75242621/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/75242621/0/a9120590bfc3541f942cfc125f4aa09f.jpg?ce=3
51756230,The Concept Hotel HCMC- City Center,4.0,34,Hotel,Ho Chi Minh City,District 1,1688742,8.9,3081,89,"[9.6/10] WAN KIN (Singapore, Solo traveler): ""The staff truly made the experience exceptional."" || [10.0/10] Caecee (Malaysia, Solo traveler): ""It is a new build hotel in town."" || [10.0/10] Caecee (Malaysia, Solo traveler): ""Newly open hotel!!""",Free Wi-Fi ; Front desk [24-hour]; Fitness center; Family room; Luggage storage; Laundry; Safety deposit boxes; Non-smoking rooms,https://www.agoda.com/the-concept-hotel-hcmc-city-center/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/51756230/0/6d7ba8ae4293025507c2091c514c45b4.jpg?ce=2
89597070,The Crown Airport Hotel,3.0,34,Hotel,Ho Chi Minh City,Tân Bình,,8.9,154,85,"[10.0/10] Chris (Singapore, Solo traveler): ""Brand new hotel with everything you need!"" || [10.0/10] Chris (Singapore, Solo traveler): ""Everything in the room is brand new."" || [10.0/10] agatha (Philippines, Family with young children): ""Room is clean and newly renovated.""",Free Wi-Fi ; Free parking; Front desk [24-hour]; Airport transfer; Family room; Luggage storage; Room service; Laundry,https://www.agoda.com/the-crown-airport-hotel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/89597070/0/4336e87b68899ae322146efb03320480.jpg?ce=3
62095680,The Concept Hotel HCMC - Premium,4.0,34,Hotel,Ho Chi Minh City,District 3,1485031,9.0,1816,91,"[10.0/10] SHIN (Hong Kong SAR, China, Couple): ""Hotel is clean and very quiet for a peaceful night."" || [10.0/10] Evelyn (Singapore, Group): ""The rooms here were spacious, well appointed and clean."" || [10.0/10] stefan (United States, Solo traveler): ""It is super clean and just a great place to relax and rest.""",Free Wi-Fi ; Front desk [24-hour]; Fitness center; Luggage storage; Salon; Laundry; Safety deposit boxes; Non-smoking rooms,https://www.agoda.com/the-concept-hotel-hcmc-premium-h62095680/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/62095680/-1/6d1643cc49bcb3fe831227e938ded474.jpg?ce=0
